index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,Promoted,Promotion_Type
177,407-4097885-3129958,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3654,JNE3654-TP-L,Top,L,B09B3GS5CM,Shipped,1,INR,387.0,VASAI VIRAR,MAHARASHTRA,401202.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
178,171-1224053-5752314,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,J0344,J0344-TP-L,Top,L,B0986XYFFP,Cancelled,0,INR,463.81,BENGALURU,KARNATAKA,560087.0,IN,,False,0,No Promotion
179,406-2849582-6531553,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-L,Top,L,B0986XXHX7,Shipped,1,INR,512.0,BIJNOR,UTTAR PRADESH,246701.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
180,407-5875767-6399551,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1112.0,HYDERABAD,TELANGANA,500085.0,IN,,False,0,No Promotion
181,171-6336729-6763536,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Unshipped,1,INR,626.0,BENGALURU,KARNATAKA,560037.0,IN,,False,0,No Promotion
182,404-3907920-5281963,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE1233,JNE1233-BLUE-KR-031-XXL,kurta,XXL,B071VG5FH4,Shipped,1,INR,376.0,HYDERABAD,TELANGANA,500090.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
183,408-7310428-6047538,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0295,J0295-DR-M,Western Dress,M,B099NP42BF,Shipped,1,INR,859.0,BENGALURU,KARNATAKA,560075.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
184,403-2608092-6065935,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Shipped,1,INR,597.0,MANGALURU,KARNATAKA,575001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
185,404-9760385-9109154,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3371,JNE3371-KR-XL,kurta,XL,B07WV4JV4D,Shipped,1,INR,329.0,HYDERABAD,TELANGANA,500034.0,IN,,False,0,No Promotion
186,405-0732969-3941948,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0147,J0147-SET-XL,Set,XL,B091Z8TV5Q,Shipped,1,INR,583.0,NEW TOWN,WEST BENGAL,700059.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
187,402-2720308-2560327,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-L,Western Dress,L,B099NS9KRN,Shipped,1,INR,665.0,MUMBAI,MAHARASHTRA,400016.0,IN,,False,0,No Promotion
188,402-0589123-6183541,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,NW030,NW030-TP-PJ-L,Set,L,B09G2T795K,Shipped,1,INR,582.0,MUMBAI,MAHARASHTRA,400016.0,IN,,False,0,No Promotion
189,408-3874942-9917143,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET360,SET360-KR-NP-XL,Set,XL,B09QJLG4DF,Shipped,1,INR,1126.0,SAMBHAL,UTTAR PRADESH,244302.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
190,402-1706149-0949104,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,PJNE3373,PJNE3373-KR-N-6XL,kurta,6XL,B09LD3TCYP,Shipped,1,INR,534.0,NAGPUR,MAHARASHTRA,441002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
191,407-1672316-3245939,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3449,JNE3449-KR-XXL,kurta,XXL,B08BF9DZ3F,Shipped,1,INR,319.0,ELAVANASURKOTTAI,TAMIL NADU,607202.0,IN,Duplicated A12RHGVGRWOT3S 1560498941486,False,1,Other Promotion
192,405-1832646-7988329,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3786,JNE3786-KR-S,kurta,S,B09M72VK88,Shipped,1,INR,368.0,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410.0,IN,,False,0,No Promotion
193,408-9692204-9817146,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Unshipped,1,INR,597.0,KALYAN,MAHARASHTRA,421306.0,IN,,False,0,No Promotion
194,402-9339129-6219537,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXL,Set,XXL,B0894XKVH3,Unshipped,1,INR,654.0,MYSURU,KARNATAKA,570016.0,IN,,False,0,No Promotion
195,405-3036350-8089120,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0314,J0314-KR-M,kurta,M,B08PV1NB1B,Shipped,1,INR,795.0,ANKLESHWR,Gujarat,393002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
196,404-6680046-0839536,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744.0,Chennai,TAMIL NADU,600117.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,1,Amazon Financing
197,406-2966654-4672325,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,PJNE3068,PJNE3068-KR-4XL,kurta,4XL,B09M75YGQF,Shipped,1,INR,692.0,Greater Noida West,UTTAR PRADESH,201009.0,IN,,False,0,No Promotion
198,403-4845285-4565113,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-M,Top,M,B0986XSXR1,Shipped,1,INR,563.0,JAMMU,JAMMU & KASHMIR,180007.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
199,171-4496851-5319548,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3687,JNE3687-TU-M,Top,M,B0986XRZ8X,Shipped,1,INR,545.0,BENGALURU,KARNATAKA,560085.0,IN,,False,0,No Promotion
200,408-3416118-1167564,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0376,J0376-SKD-L,Set,L,B09QJ4PXZ3,Shipped,1,INR,999.0,ITANAGAR,ARUNACHAL PRADESH,791113.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
201,406-1590113-9193914,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654.0,KOLKATA,WEST BENGAL,700075.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
202,404-0363929-8015528,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0198,J0198-TP-S,Top,S,B0986XYHCY,Shipped,1,INR,588.0,KARANJA,MAHARASHTRA,444105.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
203,407-7173744-5333154,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3453,JNE3453-KR-S,kurta,S,B085HMWJ4R,Shipped,1,INR,497.0,NEW DELHI,DELHI,110074.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
204,405-6880044-2861120,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3795,JNE3795-KR-XXXL,kurta,3XL,B09HMXJVFS,Shipped,1,INR,517.0,NIMBAHERA,RAJASTHAN,312620.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
205,403-4337144-0984323,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,J0340,J0340-TP-M,Top,M,B0986XSXR1,Cancelled,0,INR,,JAMMU,JAMMU & KASHMIR,180007.0,IN,,False,0,No Promotion
206,171-1851948-5476361,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-M,Set,M,B09RPRS8JL,Shipped,1,INR,1115.0,Imphal East,MANIPUR,795010.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
207,171-5810429-4493110,2022-04-30,Shipped,Amazon,Amazon.in,Standard,NW033,NW033-ST-CP-XXXL,Set,3XL,B099NPX9K3,Shipped,1,INR,582.0,BIDHAN NAGAR,WEST BENGAL,700064.0,IN,,False,0,No Promotion
208,171-1068229-1581965,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,NW037,NW037-TP-SR-XXXL,Set,3XL,B099NQT8H8,Shipped,1,INR,449.0,BIDHAN NAGAR,WEST BENGAL,700064.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
209,402-2105140-3584364,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-M,kurta,M,B091Q9Q34N,Shipped,1,INR,375.0,BENGALURU,KARNATAKA,560064.0,IN,,False,0,No Promotion
210,403-3561336-3563535,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET290,SET290-KR-DPT-M,Set,M,B09B5922WD,Shipped,1,INR,771.0,AHMEDABAD,Gujarat,380015.0,IN,,False,0,No Promotion
211,402-9532672-5385917,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,TIRUCHIRAPPALLI,TAMIL NADU,620001.0,IN,,False,0,No Promotion
212,408-4547464-4180323,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3568,JNE3568-KR-XXL,kurta,XXL,B08KRYXSYH,Shipped,1,INR,0.0,BHUBANESWAR,ODISHA,752054.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",False,1,Amazon Financing
213,402-2211107-5096323,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,Shipped,1,INR,654.0,ALIGARH,UTTAR PRADESH,202001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
214,403-9412025-7537140,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE2153,JNE2153-KR-278-A-S,kurta,S,B0794T8ZLN,Shipped,1,INR,424.0,KOCHI,KERALA,682006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
215,403-5456917-5571511,2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,JNE3861,JNE3861-DR-XL,Western Dress,XL,B09SDZ14KR,Cancelled,0,INR,,GHAZIABAD,UTTAR PRADESH,201014.0,IN,,False,0,No Promotion
216,171-8452330-4756317,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-XS,Top,XS,B08ZJ2CB3B,Shipped,1,INR,432.0,PUNE,MAHARASHTRA,412207.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
217,171-4350114-4299568,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3662,JNE3662-TP-XS,Top,XS,B0986ZVL6Y,Shipped,1,INR,399.0,PUNE,MAHARASHTRA,412207.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
218,405-8692900-3888310,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-L,kurta,L,B081X7JHBC,Shipped,1,INR,399.0,Bangalore,KARNATAKA,560016.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
219,402-6750101-3923558,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-S,Set,S,B09NQ47F17,Shipped,1,INR,597.0,MALAPPURAM,KERALA,676517.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
220,403-5725327-6264327,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-M,Top,M,B099S9DTR2,Shipped,1,INR,463.0,NOIDA,UTTAR PRADESH,201301.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
221,403-5209693-1173944,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,MEN5004,MEN5004-KR-XL,kurta,XL,B08YZ19332,Shipped,1,INR,484.0,GREATER NOIDA,UTTAR PRADESH,201308.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
222,403-8255889-7526765,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0352,J0352-KR-S,kurta,S,B098119Y7R,Shipped,1,INR,635.0,PATNA,BIHAR,800023.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
223,407-3554912-7244363,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3160,JNE3160-KR-G-XXL,kurta,XXL,B07K44CD3P,Shipped,1,INR,685.0,SIBSAGAR,ASSAM,785674.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
224,407-4737202-9096304,2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-M,Western Dress,M,B09SDXTRS9,Shipped,1,INR,725.0,GAYA,BIHAR,823001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,1,Amazon Financing
225,171-2842936-5423534,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3690,JNE3690-TU-XL,Top,XL,B094FKN153,Shipped,1,INR,487.0,BENGALURU,KARNATAKA,560083.0,IN,,False,0,No Promotion
226,407-4936046-5852304,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,SET355,SET355-KR-PP-XXL,Set,XXL,B09RKD8HQJ,Cancelled,0,INR,1249.11,GURUGRAM,HARYANA,122001.0,IN,,False,0,No Promotion
227,407-4936046-5852304,2022-04-30,Cancelled,Merchant,Amazon.in,Standard,SET317,SET317-KR-PP-XXL,Set,XXL,B09RKD5B2W,Cancelled,0,INR,1058.93,GURUGRAM,HARYANA,122001.0,IN,,False,0,No Promotion
228,402-9580874-3525948,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET375,SET375-KR-NP-XL,Set,XL,B09RKFLLF1,Shipped,1,INR,696.0,KOLLAM,KERALA,691522.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
229,404-7426070-1355530,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3371,JNE3371-KR-M,kurta,M,B07WP5HRMB,Shipped,1,INR,329.0,HYDERABAD,TELANGANA,500034.0,IN,,False,0,No Promotion
230,406-4878137-1126707,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-S,kurta,S,B08BF4GQ9V,Shipped,1,INR,517.0,PUNE,MAHARASHTRA,411052.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
231,171-3505516-3505949,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET116,SET116-KR-NP-XL,Set,XL,B082Z3MRPB,Shipped,1,INR,591.0,PUNE,MAHARASHTRA,411046.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
232,406-6199849-7523514,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-XXXL,kurta,3XL,B09K3WFS32,Shipped,1,INR,406.0,PERALASSERI,KERALA,670622.0,IN,,False,0,No Promotion
233,406-6180074-2350757,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET147,SET147-KR-NP-XL,Set,XL,B089B1J57W,Shipped,1,INR,684.0,BENGALURU,KARNATAKA,560102.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
234,406-6180074-2350757,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XL,Set,XL,B09RKDB8SB,Shipped,1,INR,1115.0,BENGALURU,KARNATAKA,560102.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,1,Free Shipping
